"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit"
"368",13.7,1.04609102661376,0.0582913377263579,2.25,0.4,0.7,0.987664261014053,-0.778650060078769,9.16166851919494,-0.529078430731591,0.941392533391929
"369",13.733,1.04424813673228,0.0578606058419112,2.25,0.4,0.7,0.961879669117742,-0.780163213778353,9.14355771868938,-0.543512602468248,0.950821007958267
"370",13.767,1.04236773549681,0.0574220219866114,2.25,0.4,0.7,0.935369153804199,-0.781719177784653,9.12441082997184,-0.558271310096903,0.960599671347865
"371",13.8,1.04056026653981,0.057001615316672,2.25,0.4,0.7,0.909683125345209,-0.783253128759904,9.10536241352962,-0.572489351251524,0.970169841320874
"372",13.833,1.03876998412692,0.0565866343478633,2.25,0.4,0.7,0.884030177651593,-0.784834331602993,9.08586421984894,-0.586606523061172,0.979832710701492
"373",13.867,1.03694322939085,0.0561649901241755,2.25,0.4,0.7,0.857621045235214,-0.786534911025338,9.06531279256489,-0.601051557595466,0.989899056040349
"374",13.9,1.03518725510448,0.0557617149869942,2.25,0.4,0.7,0.831994691857856,-0.788273166620156,9.04492451430637,-0.61498132908772,0.999788287758897
"375",13.933,1.03344786577703,0.0553645441683259,2.25,0.4,0.7,0.806358872840809,-0.79011267046897,9.02410847937323,-0.628829642682018,1.00980431349406
"376",13.967,1.03167287764344,0.054961957303604,2.25,0.4,0.7,0.779919382042439,-0.792125866307032,9.0022210420824,-0.643021481037054,1.02026467798692
"377",14,1.02996645837865,0.0545778624295094,2.25,0.4,0.7,0.754214630732438,-0.794202607099382,8.98055573191642,-0.656731865299711,1.03056029616102
"378",14.033,1.02827590422208,0.0542005406693043,2.25,0.4,0.7,0.72845094383845,-0.796405060562364,8.95848042609724,-0.670389789171819,1.04100119592399
"379",14.067,1.02655043341034,0.0538190978510385,2.25,0.4,0.7,0.701827696407593,-0.798807269372307,8.93531221473369,-0.684418750461245,1.05191353237088
"380",14.1,1.02489125560071,0.0534561909613582,2.25,0.4,0.7,0.675894801999072,-0.801266178336431,8.91241790021961,-0.698005981012335,1.06265697102822
"381",14.133,1.02324708939098,0.0531007043293728,2.25,0.4,0.7,0.649855476977943,-0.80384579224549,8.88912525071676,-0.711577490607355,1.07355045659244
"382",14.167,1.02156846938584,0.0527424242351866,2.25,0.4,0.7,0.622901011232611,-0.806621880762529,8.86471247879425,-0.725557972355251,1.08493005754894
"383",14.2,1.01995379903218,0.0524026326843591,2.25,0.4,0.7,0.596603870758863,-0.809420802545727,8.840616974676,-0.73913924831706,1.09612447468181
"384",14.233,1.01835313827634,0.0520708715598188,2.25,0.4,0.7,0.570161767600998,-0.81231011919662,8.81612706522966,-0.752746652532426,1.10746343174301
"385",14.267,1.01671823925354,0.0517376570156653,2.25,0.4,0.7,0.542756270492635,-0.81536624982847,8.79048186140677,-0.766808918043646,1.11929354422806
"386",14.3,1.01514487915566,0.051422777776309,2.25,0.4,0.7,0.515990861636657,-0.818392764805484,8.76518822493509,-0.780513651531578,1.13091479684065
"387",14.333,1.01358436597596,0.0511164833484077,2.25,0.4,0.7,0.489055101925906,-0.821460725349687,8.73949520129845,-0.794288101603219,1.14266850470313
"388",14.367,1.0119895570346,0.0508100626514448,2.25,0.4,0.7,0.461119450832806,-0.824644942815417,8.71260195535206,-0.808567779549395,1.15491174374343
"389",14.4,1.01045381437939,0.0505217020407359,2.25,0.4,0.7,0.433823481570702,-0.827737640551969,8.68608557817708,-0.822526770872401,1.16691897336033
"390",14.433,1.00892958806882,0.0502424029345837,2.25,0.4,0.7,0.406346181607248,-0.830811532368062,8.65915545420008,-0.83659689579482,1.17904290353205
"391",14.467,1.00737071497841,0.0499642615441601,2.25,0.4,0.7,0.3778459595732,-0.833936484696147,8.63096938534619,-0.851222812482447,1.19165025783486
"392",14.5,1.00586838638743,0.0497037662664644,2.25,0.4,0.7,0.350000121620801,-0.836906586630462,8.60317747749694,-0.865556113569241,1.20399336396948
"393",14.533,1.00437607578154,0.0494527072786502,2.25,0.4,0.7,0.321975287699771,-0.839792769382182,8.57494853534809,-0.880035692158561,1.21643524898763
"394",14.567,1.00284846157488,0.0492040123527654,2.25,0.4,0.7,0.29291748442056,-0.842655696910781,8.5453971060025,-0.895117118183484,1.22935075499277
"395",14.6,1.00137484262259,0.0489723946842594,2.25,0.4,0.7,0.264540485548306,-0.845304789825901,8.51625106577428,-0.90992175655171,1.24197334542604
"396",14.633,0.999909585116346,0.048750460865477,2.25,0.4,0.7,0.235997656462948,-0.847804524348865,8.48663721728405,-0.92489769778962,1.25467456453175
"397",14.667,0.998408060287651,0.0485319824007607,2.25,0.4,0.7,0.206423042263299,-0.850201384498134,8.45562462423868,-0.940512397532319,1.26783514863508
"398",14.7,0.996957985695804,0.0483298435610199,2.25,0.4,0.7,0.177563527598115,-0.852332903314256,8.42502536894027,-0.955851357376563,1.28067294633358
"399",14.733,0.995514478674686,0.0481374840649585,2.25,0.4,0.7,0.148559381293464,-0.854251611485602,8.39392240113721,-0.97137340603825,1.29356565727608
"400",14.767,0.994033446378336,0.0479495175613533,2.25,0.4,0.7,0.118533878800037,-0.855984338828554,8.36133690593698,-0.987557941872815,1.30689704142133
"401",14.8,0.992601365502007,0.0477769743778005,2.25,0.4,0.7,0.0892623856383082,-0.857408509967033,8.3291727810955,-1.00345177538455,1.31987303119895
