"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","vRatio"
"60",3.467,3.08933385550678,0.431636998314341,0.081465183920079,0.185908623229619,0.0628825000519596,1.919,0.35,1,-1.40144473673592,-0.64583076067484,0.814424471417273,0.395471790562666,0.757294730316198,1.03819782525059
"61",3.5,3.07473519155102,0.432673482663558,0.0814276067127967,0.185892159961021,0.0569307466457104,1.919,0.35,1,-1.42181927916386,-0.651040168018853,0.827349876817193,0.396995837231606,0.762534586201334,1.04538129922287
"62",3.533,3.0600927113376,0.433680566378301,0.0813949904347934,0.185877875143547,0.0511061609571424,1.919,0.35,1,-1.4423286909967,-0.656526161644815,0.840295529821493,0.398563579422061,0.768036150038395,1.05292355639497
"63",3.567,3.04496177233299,0.434686795128277,0.0812440698664491,0.18581183732062,0.0452624848666907,1.919,0.35,1,-1.46361336439981,-0.662478767672697,0.853653240784138,0.400233539265824,0.773992896330698,1.06108983670654
"64",3.6,3.03023353966143,0.435632379682839,0.0812481072039657,0.185813602635079,0.0397646400091426,1.919,0.35,1,-1.48443517833846,-0.668557704789448,0.866636671629013,0.401916957932734,0.780068359637306,1.069418869697
"65",3.633,3.01546477255101,0.436546796641244,0.0812926238194942,0.185833072103589,0.0344567406895555,1.919,0.35,1,-1.50543309711645,-0.674942056320412,0.879638663228885,0.403671940335519,0.786446320357765,1.07816260537142
"66",3.667,3.00020734655589,0.437455729501329,0.0810453082198076,0.18572501712059,0.0292040382569897,1.919,0.35,1,-1.52726943505407,-0.681846517282987,0.893055246023088,0.405565806158731,0.793346265042018,1.08762194435632
"67",3.7,2.98536006044728,0.438305151160649,0.0809736894840419,0.185693775847921,0.0243309690319553,1.919,0.35,1,-1.54867892753371,-0.688869890270476,0.906099284336489,0.407497992884149,0.800372625672485,1.09725459071441
"68",3.733,2.97047609177445,0.439121753014734,0.0808918404346556,0.185658099335595,0.0196946436608048,1.919,0.35,1,-1.57032135564275,-0.696212859582611,0.919168050142596,0.409533628423202,0.807731476827336,1.10734305820199
"69",3.767,2.95510420752679,0.439928244522312,0.0809121108188479,0.185666932104674,0.0151836306185683,1.919,0.35,1,-1.59288683045507,-0.704112067573783,0.932662868082406,0.411750462554022,0.815666750037341,1.11822175979543
"70",3.8,2.94015014027839,0.440676700842035,0.0809414905038953,0.185679737410931,0.0110911723409367,1.919,0.35,1,-1.61507260196509,-0.712098881832191,0.94579498637784,0.414028891761818,0.823713992062886,1.12925396276177
"71",3.833,2.92516383510532,0.441390910423236,0.0809663019952335,0.18569055457611,0.00734617175532352,1.919,0.35,1,-1.63756397806982,-0.720393074740258,0.958966805128255,0.416442507520469,0.832100080641541,1.14075070052605
"72",3.867,2.9096913684486,0.442090517805627,0.0808307264275642,0.185631479913316,0.00412264656462293,1.919,0.35,1,-1.6610850848363,-0.729247383051114,0.972586657814771,0.419080846282496,0.84108887842353,1.15307371022794
