,time,d2_bw1,k_bw1,do,mf_xe,p_atm,x_loc_fit,x_vel_fit,y_loc_fit,y_vel_fit,tot_vel_fit
653,23.967,2.022240235,0.0289907295,3.387,air,1,11.1270308919,1.5667792409,-6.3738069218,-1.1494540332,1.9432039945
654,24,2.0214232375,0.0289767543,3.387,air,1,11.1781424453,1.5559796476,-6.4113766644,-1.1409138575,1.9294447631
655,24.034,2.020569583,0.0289771589,3.387,air,1,11.2304674889,1.5449791321,-6.4498136597,-1.1321801751,1.9154092167
656,24.067,2.0197296369,0.0289910965,3.387,air,1,11.2809336077,1.5344130254,-6.4868590874,-1.1237594506,1.901909208
657,24.1,2.0188786183,0.0290176346,3.387,air,1,11.3310888459,1.5239438156,-6.5236487965,-1.1153867039,1.8885158862
658,24.134,2.0179903977,0.029057452,3.387,air,1,11.3824420777,1.5132453447,-6.5612867048,-1.1068029125,1.8748131001
659,24.167,2.0171173847,0.0291075936,3.387,air,1,11.4319746015,1.5029337807,-6.5975589871,-1.0985060031,1.8615921648
660,24.2,2.0162337723,0.0291685235,3.387,air,1,11.4812024457,1.492680498,-6.633576117,-1.090236553,1.848434692
661,24.234,2.0153124491,0.0292420954,3.387,air,1,11.5316034224,1.4821643169,-6.6704169081,-1.0817391417,1.8349306888
662,24.267,2.0144077443,0.0293235762,3.387,air,1,11.5802119462,1.4719916108,-6.7059129912,-1.0735084769,1.8218616172
663,24.3,2.0134928314,0.0294146469,3.387,air,1,11.6285134685,1.4618412506,-6.7411502802,-1.06529021,1.8088181428
664,24.334,2.0125396152,0.0295182286,3.387,air,1,11.6779552768,1.4513957802,-6.7771828773,-1.0568325609,1.7953954362
665,24.367,2.0116042383,0.0296280227,3.387,air,1,11.7256262705,1.4412601244,-6.8118893616,-1.0486309358,1.782374143
666,24.4,2.0106588594,0.0297467975,3.387,air,1,11.772982224,1.4311188262,-6.8463316634,-1.0404355732,1.7693522195
667,24.434,2.0096743839,0.0298784824,3.387,air,1,11.8214401305,1.4206570948,-6.8815395522,-1.0319987774,1.7559293999
668,24.467,2.0087086999,0.0300153112,3.387,air,1,11.8681458786,1.410484723,-6.9154404184,-1.0238184836,1.7428916895
669,24.5,2.007732946,0.0301610598,3.387,air,1,11.9145259212,1.4002902348,-6.9490725924,-1.0156493726,1.7298428801
670,24.534,2.0067169904,0.0303206506,3.387,air,1,11.9619669759,1.3897610782,-6.9834419851,-1.0072489029,1.7163875457
671,24.567,2.0057204554,0.030484843,3.387,air,1,12.0076748713,1.3795157112,-7.016526456,-0.9991169513,1.703319782
672,24.6,2.0047134356,0.0306583864,3.387,air,1,12.0530467615,1.3692456122,-7.0493411026,-0.9910131164,1.6902486632
673,24.634,2.0036646978,0.030847222,3.387,air,1,12.0994391467,1.358641044,-7.0828687321,-0.9827018311,1.6767851309
674,24.667,2.0026356567,0.0310405324,3.387,air,1,12.1441206503,1.3483301212,-7.1151386385,-0.9746817688,1.6637303466
675,24.7,2.0015953141,0.0312440497,3.387,air,1,12.1884591261,1.3380072536,-7.1471432485,-0.966718664,1.6506993627
676,24.734,2.0005112406,0.0314647932,3.387,air,1,12.2337812597,1.3273672957,-7.1798434842,-0.9585864664,1.6373124171
677,24.767,1.9994467813,0.0316901862,3.387,air,1,12.2774207326,1.3170459467,-7.2113198998,-0.9507769469,1.6243727492
678,24.8,1.9983697675,0.0319269896,3.387,air,1,12.3207163696,1.3067416688,-7.2425431835,-0.9430639154,1.6115034401
679,24.867,1.9961423123,0.0324447985,3.387,air,1,12.4075697163,1.2859295786,-7.3051829678,-0.9277638466,1.5856735591
680,24.9,1.9950239216,0.0327190865,3.387,air,1,12.4498378784,1.2757644723,-7.3356799121,-0.9204380609,1.5731437356
681,24.934,1.9938560277,0.0330157131,3.387,air,1,12.4930415698,1.2653757079,-7.3668682267,-0.9130592183,1.5604014927
682,24.967,1.9927066023,0.0333177875,3.387,air,1,12.534646232,1.2553947194,-7.3969238516,-0.9060792299,1.5482233277
683,25,1.9915407674,0.0336343854,3.387,air,1,12.5759356975,1.2455359323,-7.4267787939,-0.8992961802,1.5362595414
684,25.034,1.9903215918,0.0339763665,3.387,air,1,12.618156966,1.2355301313,-7.4573416883,-0.8925322714,1.5241878365
685,25.067,1.9891199206,0.034324203,3.387,air,1,12.6588380719,1.2259903632,-7.4868285445,-0.8862034291,1.5127487856
686,25.1,1.9878992678,0.0346882992,3.387,air,1,12.6992384263,1.2166449666,-7.5161555331,-0.8801246952,1.5016139497
687,25.134,1.9866207847,0.0350810459,3.387,air,1,12.7405849724,1.2072469938,-7.5462202873,-0.8741411913,1.4904925784
