"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit"
"203",8.434,5.1408722332631,0.500927714882483,2.981,0.05,1,3.34254270887635,0.155080485182672,-4.6395791607456,-0.653509320186527,0.671657940067077
"204",8.467,5.12443076915844,0.500701859049407,2.981,0.05,1,3.34811421469464,0.155547607954189,-4.66037013184301,-0.664802673258535,0.682757389349954
"205",8.5,5.10799560580658,0.500481602652824,2.981,0.05,1,3.35372185286861,0.155895781064013,-4.681570928051,-0.676342707158109,0.694077050535111
"206",8.534,5.09106858328724,0.500260447266621,2.981,0.05,1,3.35953686081534,0.156123233126412,-4.70383555629761,-0.688483795495996,0.705963455557309
"207",8.567,5.07464502233357,0.500051309577151,2.981,0.05,1,3.3652172452401,0.156208770603825,-4.72584952102433,-0.700509037590318,0.717714491813612
"208",8.6,5.0582266215158,0.499847498946428,2.981,0.05,1,3.37093379917698,0.156152099390002,-4.74825940830929,-0.712772327396292,0.72967655084005
"209",8.634,5.04131572854338,0.499642962907225,2.981,0.05,1,3.37686177303122,0.155934040231765,-4.77176308211348,-0.725659181660858,0.742224139213828
"210",8.667,5.02490677006324,0.499449604600734,2.981,0.05,1,3.38265259830234,0.155555258316849,-4.79498156086869,-0.738416158069837,0.754622992552334
"211",8.7,5.00850199238946,0.499261194957255,2.981,0.05,1,3.38847970521669,0.154998301652535,-4.81860666688575,-0.75142402936715,0.767243472064464
"212",8.734,4.9916041748714,0.49907210011672,2.981,0.05,1,3.39452008496699,0.154222376990372,-4.84338311963392,-0.765094331681765,0.780483105477707
"213",8.767,4.97520703985062,0.498893288380122,2.981,0.05,1,3.40041601392286,0.153256477994533,-4.86786633139612,-0.778627876679975,0.793567211010167
"214",8.8,4.95881329747576,0.498718968616063,2.981,0.05,1,3.40634076106819,0.152063445296916,-4.89279392815505,-0.792426135684632,0.806884422895651
"215",8.834,4.9419260967651,0.498543892760748,2.981,0.05,1,3.41246915599428,0.150577570891425,-4.91896035058546,-0.806920528352108,0.820849769404614
"216",8.9,4.90915392963886,0.498216472083062,2.981,0.05,1,3.42440096142171,0.146874712453816,-4.97123594471794,-0.835851339008496,0.848657552892029
"217",8.934,4.89227553827231,0.498053845436038,2.981,0.05,1,3.43054163142544,0.144507827712725,-4.99897459498845,-0.851149388467242,0.863329481576073
