"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","brnratederiv"
"91",4.566,3.93332174447368,0.532437420929439,2.526,0.05,1,-4.9339501403564,-1.88692811016343,-9.7530696045732,-1.90851704793636,2.68382842506533,0.0230909110094331
"92",4.6,3.91516845006757,0.531071230586667,2.526,0.05,1,-4.99778591537554,-1.88459784278932,-9.81756141295235,-1.90527562432184,2.67988511576171,0.0239612247167604
"93",4.633,3.89760868075969,0.529707603108075,2.526,0.05,1,-5.05966994127406,-1.88252618293677,-9.88006242799832,-1.9023369957664,2.67633908070409,0.024795329118651
"94",4.666,3.88010894907686,0.528308275134874,2.526,0.05,1,-5.12148975530693,-1.8806556698244,-9.94248051201322,-1.89960992174876,2.67308503479574,0.0256179882442935
"95",4.7,3.86214298501232,0.526830732816858,2.526,0.05,1,-5.18512595947394,-1.87895362068548,-10.0067136632995,-1.89702879568639,2.67005336282824,0.0264525543460325
"96",4.733,3.84476872267972,0.525363481557421,2.526,0.05,1,-5.2468460441637,-1.87753452040772,-10.0689937686107,-1.89475238528814,2.6674374363568,0.0272489029265927
"97",4.8,3.80968936434014,0.5222910267135,2.526,0.05,1,-5.37206996767248,-1.87541639427449,-10.1952910655397,-1.89085141695536,2.66317587344802,0.0288200594289517
"98",4.833,3.79250939114419,0.520735381454326,2.526,0.05,1,-5.43373037276274,-1.87477594056027,-10.2574450815815,-1.88929829200726,2.66162222403653,0.0295693221031307
"99",4.866,3.77539482965774,0.519154409747765,2.526,0.05,1,-5.4953976205275,-1.87441800683808,-10.3195796203477,-1.88799683481742,2.6604463746972,0.030300961964763
"100",4.9,3.75783047669445,0.517501245392086,2.526,0.05,1,-5.55895579860655,-1.87435660871461,-10.3835887943014,-1.88692591589265,2.65964322958916,0.0310352397655447
"101",4.933,3.74084976981547,0.515875383635193,2.526,0.05,1,-5.62068134735987,-1.87460570487625,-10.4457194766821,-1.8861550957883,2.6592720045386,0.0317278918397319
"102",4.966,3.72393517757317,0.514230845230296,2.526,0.05,1,-5.68245841613264,-1.87516770347586,-10.5078665103553,-1.88565536830163,2.65931383709477,0.0323997581934171
"103",5,3.70657705756159,0.51251948351262,2.526,0.05,1,-5.7461777416383,-1.87608159049107,-10.5719271136188,-1.88543089026668,2.6597991984643,0.0330691415901673
"104",5.033,3.68979617849081,0.510844545883798,2.526,0.05,1,-5.80810712834504,-1.87729923084924,-10.634146230654,-1.88550158363227,2.66070829367425,0.0336955995336002
"105",5.066,3.67308052893787,0.509158552260779,2.526,0.05,1,-5.87013517008586,-1.87884625083319,-10.6964207661995,-1.8858632276041,2.66205622545792,0.03429812026171
"106",5.1,3.65592585652426,0.507412782485874,2.526,0.05,1,-5.93416233527472,-1.88078642601991,-10.7606548155795,-1.88654721014264,2.6639102755907,0.0348927753823646
"107",5.133,3.63934036157781,0.5057128269801,2.526,0.05,1,-5.99643781196791,-1.88300525987684,-10.8230843414571,-1.88752022343285,2.66616604932849,0.035443537965006
"108",5.166,3.62281743589243,0.504010378135239,2.526,0.05,1,-6.05885756670132,-1.88555232820927,-10.8856119551141,-1.8888046407248,2.66887439817593,0.0359672702856538
"109",5.2,3.60585788537164,0.502256928242338,2.526,0.05,1,-6.12333451114402,-1.88851503980354,-10.9501526917182,-1.89046089177792,2.67213986140433,0.0364775456758164
"110",5.233,3.58945777372056,0.5005588217545,2.526,0.05,1,-6.1860894241679,-1.89171224904951,-11.0129257565389,-1.89239854004085,2.67577044373255,0.0369433362494998
"111",5.266,3.5731156247559,0.49886767709569,2.526,0.05,1,-6.24902848780656,-1.89521743176357,-11.0758433569838,-1.89466821081214,2.67985386592675,0.0373791084471039
