"","time","d2_bw1","k_bw1","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","brnratederiv"
"568",20.733,5.66520707855943,0.348736865974761,3.532,0.1,1,-8.94094188525111,-0.315244859713853,1.91696089558654,-0.149115043112226,0.348732874358538,0.00274897224275416
"569",20.767,5.65335850952054,0.348643128250507,3.532,0.1,1,-8.95214337537726,-0.313905579041268,1.91160041697268,-0.146119958322575,0.346248111581024,0.00273478193165437
"570",20.8,5.64186219691318,0.348552602282223,3.532,0.1,1,-8.96295836521051,-0.312475578001412,1.90650296225016,-0.143125046372526,0.343694291117054,0.00271953196564501
"571",20.833,5.63036957923296,0.348462577120193,3.532,0.1,1,-8.97370968579984,-0.310920827645615,1.90151218171016,-0.140045245216514,0.341005031886023,0.00270283524338119
"572",20.867,5.61853253754848,0.348370402755957,3.532,0.1,1,-8.98471269285221,-0.309192953036225,1.89648489201162,-0.136785156578184,0.338098301189728,0.00268414172240603
"573",20.9,5.60704733341652,0.348281553868168,3.532,0.1,1,-8.99531321244005,-0.307398738039129,1.89172003158589,-0.133538408189367,0.335151444290189,0.00266458593109776
"574",20.933,5.59556572080791,0.34819336087403,3.532,0.1,1,-9.00582962141202,-0.305494918541143,1.88707135735354,-0.130212319079364,0.332087930064442,0.00264368640968739
"575",20.967,5.5837398838484,0.348103232408094,3.532,0.1,1,-9.01657052249675,-0.30342555307662,1.88240698328254,-0.126704731927478,0.3288178148347,0.00262081090283861
"576",21,5.57226540050226,0.348016517350816,3.532,0.1,1,-9.02689859611581,-0.301319558219443,1.87800497172048,-0.123224451480651,0.32554222707395,0.00259737840691165
"577",21.033,5.56079433311941,0.347930597213245,3.532,0.1,1,-9.03712634066368,-0.299125123003195,1.87373001671772,-0.119672204455468,0.322175845976864,0.00257281857634525
"578",21.067,5.54897915367312,0.347842947189857,3.532,0.1,1,-9.04755462865747,-0.29678008665485,1.86946241249374,-0.115940319002904,0.318622939232811,0.002546435262979
"579",21.1,5.53751479134864,0.347758760548411,3.532,0.1,1,-9.0575663382762,-0.29443088584663,1.86545711019691,-0.112251917200899,0.315103220319483,0.00251988813119663
"580",21.133,5.52605360499826,0.347675478914319,3.532,0.1,1,-9.0674668197682,-0.292018251744633,1.86159037617449,-0.108502217040718,0.311524301547637,0.0024925312350874
"581",21.167,5.51424833530184,0.347590649805075,3.532,0.1,1,-9.07754851381582,-0.289475327195496,1.85775529496476,-0.104579437542091,0.307786977975937,0.00246362932784067
"582",21.2,5.50279331102565,0.347509287157051,3.532,0.1,1,-9.08721663270781,-0.286960650318216,1.8541810641749,-0.100719326818478,0.304122997528666,0.00243501795583137
"583",21.233,5.49134117119198,0.347428900131983,3.532,0.1,1,-9.09676835035745,-0.284408911864745,1.85075597637857,-0.0968126700840472,0.300434888514784,0.00240599612291206
"584",21.267,5.47954490304101,0.347347111531787,3.532,0.1,1,-9.10648726588887,-0.281750149848853,1.84738619013943,-0.0927450130228049,0.296622292453637,0.00237581933928689
"585",21.3,5.46809829410911,0.347268740510347,3.532,0.1,1,-9.11580178222528,-0.279149355113611,1.84427252373718,-0.0887618982451883,0.292921554414205,0.0023464173182555
"586",21.333,5.45665424353743,0.347191368781808,3.532,0.1,1,-9.12500017181342,-0.276536817386405,1.84131559856228,-0.0847506990603944,0.289232246406633,0.00231706065084255
"587",21.367,5.44486596119134,0.347112694120785,3.532,0.1,1,-9.13435706392039,-0.273841026017636,1.83843460370957,-0.0805956028820726,0.285455002994021,0.00228702865854922
"588",21.4,5.43342675986244,0.347037335217323,3.532,0.1,1,-9.14332371476341,-0.271228097019234,1.83579994895306,-0.0765479886844745,0.281823127483025,0.00225825175504791
"589",21.433,5.42198977611498,0.34696294831043,3.532,0.1,1,-9.15217910218509,-0.268625654881239,1.83332476971765,-0.0724927580534342,0.278235408297664,0.00223000317509565
"590",21.467,5.41020841812175,0.346887302314214,3.532,0.1,1,-9.16118900613572,-0.265962071949496,1.83094097163184,-0.0683137961276715,0.27459533582536,0.00220162015786212
"591",21.5,5.39877559360334,0.346814820319925,3.532,0.1,1,-9.16982622401736,-0.263400035031115,1.82878768696866,-0.0642636298091602,0.271126156190511,0.0021749346095883
"592",21.533,5.38734465251776,0.346743231608577,3.532,0.1,1,-9.17836037569016,-0.260866207157422,1.8267906594083,-0.0602255412130169,0.267728022162604,0.00214925588916208
"593",21.567,5.37556917812322,0.346670368876349,3.532,0.1,1,-9.18704871704424,-0.258290083223678,1.82489402993521,-0.0560838165433748,0.264308837479501,0.00212401206831218
"594",21.6,5.36414174151711,0.346600475070831,3.532,0.1,1,-9.1953836098701,-0.255827437428343,1.82320630341688,-0.0520874327447652,0.26107619269304,0.00210083810390256
"595",21.633,5.35271588212595,0.346531347419264,3.532,0.1,1,-9.20362555512115,-0.253405524357131,1.82166584588865,-0.0481188177416649,0.257933674411791,0.00207911322794497
"596",21.667,5.34094533759503,0.346460871758731,3.532,0.1,1,-9.2120237697693,-0.250955962177682,1.82022851059443,-0.044062981514671,0.254794900444433,0.00205838591652467
"597",21.7,5.32952240519535,0.346393136281174,3.532,0.1,1,-9.22008788211978,-0.248625316538238,1.81897435459524,-0.0401615194975168,0.251848159953748,0.00204000309913192
"598",21.733,5.31810079145172,0.346325997549321,3.532,0.1,1,-9.22806976878344,-0.246342735045104,1.81785429466135,-0.0362966795627971,0.249002393676821,0.00202344574593123
"599",21.767,5.30633437148725,0.346257381076041,3.532,0.1,1,-9.23621121209254,-0.244042689534737,1.81683544728158,-0.0323541781587185,0.246178039556079,0.00200840707934191
"600",21.8,5.29491522177088,0.346191254326165,3.532,0.1,1,-9.24403679912033,-0.241861372626366,1.81597274468673,-0.0285660575055654,0.243542487484466,0.00199586850788569
"601",21.833,5.28349719647055,0.346125521406448,3.532,0.1,1,-9.25179046793084,-0.239730798675634,1.81522948264457,-0.0248149480427197,0.241011695732842,0.00198544072059192
"602",21.867,5.27173429607155,0.34605813185414,3.532,0.1,1,-9.2597072494947,-0.237588732087003,1.81458374552986,-0.020987008793826,0.238513857360158,0.00197697932385693
"603",21.9,5.26031841599357,0.345992973247045,3.532,0.1,1,-9.26732459271015,-0.235560777182562,1.81406909677974,-0.0173046937125682,0.236195538000485,0.0019710416352696
"604",21.933,5.24890354267951,0.345927982798672,3.532,0.1,1,-9.27487929422402,-0.233582416703657,1.81366093120588,-0.013651427298673,0.233980996793354,0.00196739044781324
"605",21.967,5.23714379532793,0.345861116994406,3.532,0.1,1,-9.28260034852763,-0.23159484509983,1.81334818901836,-0.00991341854687385,0.231806919965948,0.00196605373076218
"606",22,5.22573091220033,0.34579622894113,3.532,0.1,1,-9.29003628112091,-0.229713576427577,1.81314639792402,-0.00630563820508849,0.229800105022434,0.00196712904274167
"607",22.033,5.21431900164008,0.345731272564447,3.532,0.1,1,-9.29741756579753,-0.22787778600666,1.81304267917449,-0.00271251534904231,0.227893929482151,0.00197054676150666
"608",22.067,5.20256230067442,0.345664193620681,3.532,0.1,1,-9.30496784770156,-0.226031943119837,1.81303688411178,0.000980100212709839,0.226034068022845,0.00197650916981341
"609",22.1,5.19115239698297,0.345598858254224,3.532,0.1,1,-9.3122452503276,-0.224282468265199,1.81312864525251,0.004560970438812,0.224328839034293,0.00198464352151354
"610",22.133,5.17974351600886,0.345533219538029,3.532,0.1,1,-9.31947467698315,-0.222572112859883,1.81331639576147,0.00814469187621484,0.222721084382847,0.00199505554081802
"611",22.167,5.16799001739941,0.3454651950443,3.532,0.1,1,-9.32687501607344,-0.220848209735144,1.81361107756055,0.0118461141312628,0.221165689389717,0.00200811597535429
"612",22.2,5.15658332733291,0.345398711003224,3.532,0.1,1,-9.33401275872797,-0.219209436769323,1.81399690438098,0.015453209802314,0.219753450170681,0.00202299656339979
"613",22.233,5.1451777893425,0.345331701728303,3.532,0.1,1,-9.34110785499892,-0.217601737818697,1.81448324856393,0.0190798762427886,0.218436622339655,0.00203997815442501
"614",22.267,5.1334278957098,0.345262040136724,3.532,0.1,1,-9.34837487447413,-0.215974710178298,1.81509239832486,0.022841880827109,0.217179250749973,0.00205958710537485
"615",22.3,5.12202488380664,0.345193756700415,3.532,0.1,1,-9.35538765016782,-0.214420923820518,1.81579190828913,0.0265221400089618,0.216054984859641,0.00208057791137609
"616",22.333,5.11062322188288,0.345124749535071,3.532,0.1,1,-9.36236162451458,-0.212888959299712,1.81660185685014,0.0302343212330703,0.215025168694595,0.00210339864755075
"617",22.367,5.09887754932241,0.345052832064533,3.532,0.1,1,-9.3695072954228,-0.211329984502062,1.81755617367383,0.0340951781210872,0.214062709318439,0.00212871269288342
"618",22.4,5.08747887329837,0.34498217813731,3.532,0.1,1,-9.37640503773051,-0.209832343568697,1.81860315661572,0.0378794784520441,0.213223983865162,0.00215491529180736
"619",22.433,5.07608179853161,0.34491063343955,3.532,0.1,1,-9.38326606053932,-0.208346621615883,1.81977357763998,0.0417012136061043,0.21247895414599,0.00218260701509851
"620",22.467,5.06434112942098,0.344835939189803,3.532,0.1,1,-9.39029684651702,-0.206824868809246,1.82111331942921,0.0456780258201453,0.211808895943461,0.00221256558152057
"621",22.5,5.05294759072674,0.344762445061567,3.532,0.1,1,-9.39708383003021,-0.205353269535724,1.82254811307396,0.0495752133743797,0.211252614398324,0.00224289937981649
"622",22.533,5.04155593970731,0.344687929904151,3.532,0.1,1,-9.40383411880294,-0.203883781793898,1.82411966509688,0.0535075795751891,0.210788181714671,0.00227434123541863
"623",22.567,5.02982116597572,0.344610052457833,3.532,0.1,1,-9.41075008267552,-0.20236874085366,1.82588612115937,0.0575933776110525,0.210404620717667,0.00230775828024657
"624",22.6,5.01843365276136,0.344533362901384,3.532,0.1,1,-9.4174241723352,-0.200894282819452,1.82774735888762,0.061589057360921,0.210123118328633,0.00234105249214224
"625",22.633,5.00704832918905,0.344455561124312,3.532,0.1,1,-9.4240594251294,-0.199413154649321,1.82975648001999,0.0656105003070745,0.209929378596085,0.00237506487661443
"626",22.667,4.99532039136651,0.344374215674997,3.532,0.1,1,-9.4308539078058,-0.197877522986232,1.83198417614264,0.0697761012108161,0.209819490046441,0.00241072670861604
"627",22.7,4.98393981916652,0.344294093719131,3.532,0.1,1,-9.43740656370204,-0.196375411330569,1.83430184065879,0.0738357886615453,0.209797583071213,0.00244581528434215
"628",22.733,4.97256173497843,0.344212806624682,3.532,0.1,1,-9.44391632630356,-0.194859838221414,1.83677455390339,0.0779064467580687,0.209856548618678,0.00248125377024742
"629",22.767,4.96084156261588,0.344127827527721,3.532,0.1,1,-9.4505767431197,-0.193282502266366,1.83948576961822,0.0821059497072094,0.209998839662676,0.00251801375707963
"630",22.8,4.94946881814308,0.344044149091368,3.532,0.1,1,-9.45699422101678,-0.191734813157866,1.84227682021385,0.0861812184662143,0.210212846879069,0.00255382434980239
