"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","vRatio"
"211",8.867,0.561911951194581,0.0169075853932813,0.0638868696476273,0.178904924787924,0.00161339365958966,1.636,"air",1.005,3.78454432970128,-0.504159353015968,-6.41229626707857,-0.735186447379359,0.891445884865572,0.838409277702473
"212",8.9,0.561399074124699,0.0167606275147698,0.0638156471865775,0.178879503649361,0.00159962931336613,1.636,"air",1.005,3.76758696495703,-0.505456995422782,-6.4365713242026,-0.733257115317934,0.890591248208854,0.837605487686475
"213",8.933,0.560889715803345,0.0166164414729642,0.0637335247993641,0.17885022276573,0.00158629851007095,1.636,"air",1.005,3.75059890263292,-0.50667831369155,-6.46076998302025,-0.731317467562905,0.889689918976231,0.836757783071171
"214",8.967,0.560368515346642,0.0164706959428354,0.0636861918040291,0.178833361055759,0.00157297589530134,1.636,"air",1.005,3.73306641823764,-0.507859652854061,-6.48562220272625,-0.729311575617525,0.888716378450833,0.835842163376727
"215",9,0.559866047482624,0.0163318779264863,0.0636225435032092,0.178810704494495,0.0015604080722806,1.636,"air",1.005,3.71602312250773,-0.50893420883366,-6.5096663895115,-0.727360546570814,0.88773159999458,0.834915974352557
"216",9.033,0.559366850480061,0.0161955766952332,0.0635070941534116,0.178769659080646,0.00154816411881706,1.636,"air",1.005,3.69895591669948,-0.509940388502502,-6.53363507380347,-0.725408401814919,0.886711085557047,0.833956175460687
"217",9.067,0.558855864199193,0.0160576891305445,0.0634994699467229,0.178766950758564,0.00153585557523355,1.636,"air",1.005,3.68134871249867,-0.510908199763413,-6.5582517168824,-0.723398903901208,0.885625859350867,0.832935514829329
"218",9.1,0.558363068613161,0.0159262407226978,0.0634345174811221,0.178743889428598,0.00152417781194232,1.636,"air",1.005,3.66423930886377,-0.511783263350506,-6.58206902520221,-0.721453010592942,0.884543133566313,0.831917205856918
"219",9.133,0.557873313782314,0.0157970563064011,0.0633644152028298,0.178719022809539,0.00151273910111699,1.636,"air",1.005,3.64711215360354,-0.512597508760643,-6.60581304225409,-0.719514115442107,0.883434642918227,0.830874664902521
"220",9.167,0.557371824935252,0.0156662374641413,0.0633215324163601,0.17870382331544,0.00150117945264723,1.636,"air",1.005,3.62944948367617,-0.513375450908771,-6.63020104729659,-0.717526283926513,0.88226884888971,0.829778229834512
"221",9.2,0.556888034316935,0.0155413946207027,0.063267925852827,0.178684835511352,0.00149015754611138,1.636,"air",1.005,3.61229223013327,-0.514073915744321,-6.65379973341244,-0.715608663238685,0.881117330297706,0.828695220885372
"222",9.233,0.556407086502573,0.0154185652558275,0.0632155212714302,0.178666287053878,0.00147931162037421,1.636,"air",1.005,3.59512297879645,-0.514719223283633,-6.67732891563833,-0.713704551865362,0.879948899749891,0.827596306157882
"223",9.267,0.555914478144273,0.0152940332948314,0.0631287564518636,0.178635606448319,0.00146830354940084,1.636,"air",1.005,3.57742277581597,-0.515331260365338,-6.70150010516553,-0.711758599063603,0.878730112862141,0.826450031042836
"224",9.3,0.555439133195216,0.0151750409247535,0.0630851114669249,0.178620187237597,0.00145776577324771,1.636,"air",1.005,3.56023454084188,-0.515876776262932,-6.72489327471281,-0.709886622008077,0.87753510721422,0.825326122301842
"225",9.333,0.554966474559627,0.0150578162395781,0.0630631532498483,0.178612433211728,0.0014473592434163,1.636,"air",1.005,3.54303940338281,-0.516377262133584,-6.74822225492856,-0.708032105233075,0.876330382269927,0.824193072514387
"226",9.4,0.554014931283972,0.0148249252735951,0.0629519321386465,0.178573194404952,0.00142658930992523,1.636,"air",1.005,3.50811265966113,-0.517266400464719,-6.79539796035969,-0.704322518628764,0.873861968103254,0.821871516743379
"227",9.433,0.553550179725796,0.0147125768430651,0.062905146129462,0.178556706425631,0.00141651728746905,1.636,"air",1.005,3.49090482331269,-0.517647495052566,-6.81854472168083,-0.702522726281246,0.872638017780472,0.820720385392066
"228",9.467,0.553074011159357,0.0145983448485849,0.0628509549141882,0.178537622179823,0.00140623843732316,1.636,"air",1.005,3.47317342461908,-0.518004843042957,-6.8423342745317,-0.700686459697215,0.87137278602156,0.819530428645252
"229",9.5,0.552614413786629,0.0144888729684004,0.0628262165416425,0.178528914982804,0.00139635116547754,1.636,"air",1.005,3.45596228051792,-0.518320207246366,-6.86536916878042,-0.698920655596579,0.87014132188942,0.818372230518957
"230",9.533,0.552157327910939,0.0143807076197035,0.0627609459758064,0.178505956034464,0.00138654669558288,1.636,"air",1.005,3.43875049781959,-0.518607213761652,-6.88835167159269,-0.697169638984056,0.868906754310716,0.817211113585771
"231",9.567,0.551689005622579,0.014270556857751,0.0627362143176566,0.178497262127213,0.00137652731024137,1.636,"air",1.005,3.42101692155203,-0.518875891522504,-6.91197744493594,-0.695379209917032,0.867631509563886,0.816011739574141
"232",9.6,0.551236988198122,0.0141648302811106,0.0626586398724042,0.178470011908611,0.00136687890001837,1.636,"air",1.005,3.4038049698291,-0.519112835091038,-6.93485808194628,-0.693652658364073,0.866390296582204,0.814844372606482
"233",9.633,0.550787461099154,0.0140602039375624,0.0626090488698344,0.178452607154912,0.00135730288885244,1.636,"air",1.005,3.38659318453413,-0.5193284881798,-6.95769027383188,-0.691934954698398,0.865145109313224,0.813673267801901
"234",9.667,0.550326918329008,0.0139534907850669,0.0625722981822113,0.178439716710724,0.00134751016070011,1.636,"air",1.005,3.36885999746419,-0.519530489013644,-6.98116450316831,-0.690171998695875,0.863857231722126,0.812462012537557
"235",9.7,0.549882456267575,0.0138509055530523,0.0625238457998502,0.178422731997925,0.00133807507210837,1.636,"air",1.005,3.35164842774356,-0.519708765633529,-7.00390044028782,-0.688465025279999,0.862601467718503,0.811280960261567
"236",9.733,0.549440500902968,0.0137492359246541,0.0625030728402897,0.178415453687394,0.00132870732050217,1.636,"air",1.005,3.33443672324547,-0.519871096504128,-7.02658943014688,-0.686759660742712,0.861338951054606,0.810093557075085
"237",9.767,0.548987787934542,0.0136453843114897,0.0624612609099669,0.178400810296543,0.00131912519622383,1.636,"air",1.005,3.31670305515615,-0.520023089100166,-7.04991678598418,-0.685001751587297,0.860029890686913,0.808862379304253
"238",9.8,0.548550963494612,0.0135454055224555,0.0624076101416641,0.178382033298183,0.00130989174791859,1.636,"air",1.005,3.29949029493366,-0.520156969692143,-7.07250995953173,-0.683292299344475,0.858750044810929,0.807658677907823
"239",9.833,0.548116692627573,0.0134461825103608,0.0624024021348002,0.178380211324556,0.00130072380122121,1.636,"air",1.005,3.28227657469737,-0.520278360017884,-7.09505516302947,-0.681577389871377,0.857459800974236,0.806445197177757
"240",9.867,0.547671954920602,0.0133446936878984,0.0623345356864108,0.178356481068787,0.0012913464074074,1.636,"air",1.005,3.26453990738318,-0.520391153130144,-7.11823249583996,-0.679802596619391,0.856118287753852,0.805183497337951
"241",9.9,0.547242935122847,0.0132468640092754,0.0623097285823409,0.1783478126471,0.00128231124021516,1.636,"air",1.005,3.24732333300681,-0.520489293735913,-7.14067750036549,-0.678070357041337,0.854803201907828,0.803946652574852
"242",9.933,0.546816538684509,0.013149657234717,0.0622579453097786,0.178329727623286,0.00127334175326588,1.636,"air",1.005,3.23010494366558,-0.520576668031483,-7.16307135002262,-0.676326891708493,0.853474154117647,0.802696676534
"243",9.967,0.546379993252165,0.0130501164930051,0.06220571040861,0.178311498247981,0.00126416963042422,1.636,"air",1.005,3.21236264614526,-0.520655678955597,-7.18608878592304,-0.674517300481721,0.85208915301033,0.801394076120765
"244",10,0.545959006913809,0.0129540616753697,0.0621890767678598,0.178305696121124,0.00125533509035528,1.636,"air",1.005,3.19513991540174,-0.520721770836612,-7.20837422399705,-0.672746791240634,0.85072875098223,0.800114611263584
"245",10.033,0.545540729225968,0.0128585250204867,0.0621319765799662,0.178285788872062,0.00124656828472074,1.636,"air",1.005,3.17791481673605,-0.520777380345753,-7.23060375884478,-0.670961420287098,0.849351698293154,0.798819486377141
"246",10.067,0.545112641573416,0.0127606053794882,0.0620947075499641,0.178272804167421,0.0012376079694841,1.636,"air",1.005,3.16016518621879,-0.520823533683922,-7.2534465717862,-0.669105756255063,0.847914893307499,0.797468164159299
"247",10.1,0.544699957494607,0.0126660369213675,0.0620725505913954,0.178265087824064,0.00122898288213124,1.636,"air",1.005,3.14293510298389,-0.520857231108515,-7.275557106711,-0.667288661547026,0.846502458961137,0.79613976264863
"248",10.133,0.544290076161951,0.012571910338099,0.0620372814927571,0.178252810062034,0.00122043052271236,1.636,"air",1.005,3.12570260685552,-0.520879617881129,-7.29760628210822,-0.66545584711637,0.845072222230359,0.794794617907089
"249",10.167,0.543870739398441,0.0124753735737986,0.0619811898539771,0.178233296260028,0.00121169788404014,1.636,"air",1.005,3.10794551757466,-0.520890370604721,-7.32025757586683,-0.663551466369781,0.843580065382184,0.793391236987914
"250",10.2,0.543466647011355,0.0123820889655955,0.0619602572372556,0.178226017957275,0.00120330209894266,1.636,"air",1.005,3.09070856826817,-0.520888319974923,-7.34217685432297,-0.661688286539507,0.842114024601114,0.792012418359429
"251",10.233,0.543065454538057,0.0122891980420827,0.0619399779170744,0.178218968867985,0.00119498937669282,1.636,"air",1.005,3.07346979448425,-0.520873388480977,-7.36402978583471,-0.659811569203848,0.84063094975316,0.790617579106523
"252",10.267,0.542655171480486,0.0121938935988171,0.0618984442845576,0.178204538115191,0.00118651714280477,1.636,"air",1.005,3.05570708951041,-0.520843889194277,-7.38647414529265,-0.657865223720717,0.839085817716,0.789164374759267
"253",10.3,0.542259964496888,0.0121017747105494,0.0618383007280509,0.178183656480983,0.00117839034239412,1.636,"air",1.005,3.03846574902373,-0.520800915925535,-7.4081885730583,-0.655965344896454,0.837570371810035,0.78773909036569
"254",10.333,0.54186775291604,0.0120100285733499,0.0618463715811272,0.178186457616034,0.00117036626438747,1.636,"air",1.005,3.02122385524847,-0.520743183518925,-7.42983342734861,-0.654056611452441,0.836040378310805,0.786300123888468
"255",10.4,0.541080784114828,0.011824901131244,0.0617469408977636,0.17815197082893,0.00115443222740211,1.636,"air",1.005,2.98621828958381,-0.520578088394974,-7.47356323435525,-0.650161805422079,0.832893702309403,0.783340659496642
"256",10.433,0.540697832250739,0.0117342892166459,0.061721992550937,0.17814332534355,0.00114678568578552,1.636,"air",1.005,2.96897843982386,-0.520472068230631,-7.49499539307494,-0.648237714178351,0.831326234333696,0.781866448088361
"257",10.467,0.54030653207103,0.0116413343756213,0.061689816369934,0.178132179697426,0.00113906878949775,1.636,"air",1.005,2.95121838734647,-0.520345100805115,-7.51700399737992,-0.646253896673563,0.829700622452249,0.780337552048246
"258",10.5,0.539929928592533,0.0115515146682126,0.0616589548632847,0.17812149425275,0.00113175537722254,1.636,"air",1.005,2.9339836659177,-0.520204251937415,-7.53829507069475,-0.644328704334443,0.828113484350465,0.778844840788794
"259",10.533,0.539556491098699,0.0114621027455348,0.0616150160563671,0.178106289062532,0.0011246389997661,1.636,"air",1.005,2.91675273508113,-0.520045735928644,-7.55951782319197,-0.642405201504435,0.826518003662061,0.777344283285233
